,loss0,loss10,loss20,loss30,loss40,loss50,loss60,loss70,loss80,loss90,loss100,loss110,loss120,loss130,loss140,loss150,loss160,loss170,loss180,loss190,loss200,loss210,loss220,loss230,loss240,loss250,loss260,loss270,loss280,loss290,loss300,loss310,loss320,loss330,loss340,loss350,loss360,loss370,loss380
0,0.11541303247213364,0.019716817885637283,0.016074007377028465,0.010320266708731651,0.010097954422235489,0.007970481179654598,0.010149170644581318,0.02210027538239956,0.029485611245036125,0.025156473740935326,0.01387309655547142,0.010680567473173141,0.010794178582727909,0.010681153275072575,0.006057540886104107,0.007262341678142548,0.005579454358667135,0.004385476000607014,0.004329949151724577,0.003179405815899372,0.004502653609961271,0.003221507417038083,0.002188880695030093,0.0022363902535289526,0.0021845768205821514,0.002624005079269409,0.0022859249729663134,0.0018594547873362899,0.0017866711132228374,0.0020958741661161184,0.0019183196127414703,0.0023043276742100716,0.0015183143550530076,0.0015871371142566204,0.0013825487112626433,0.0021431318018585443,0.0019200019305571914,0.0011471833568066359,0.0010204763384535909
1,0.08851507306098938,0.020719533786177635,0.017642566934227943,0.01349268201738596,0.012436353601515293,0.010514883324503899,0.009908969514071941,0.022550882771611214,0.029107028618454933,0.02059570699930191,0.015399236232042313,0.014489708468317986,0.010106122121214867,0.008504141122102737,0.005740069318562746,0.005639120936393738,0.005822500679641962,0.004690210334956646,0.004046632908284664,0.004842392168939114,0.0037572584114968777,0.00342462002299726,0.0019047813257202506,0.0014651166275143623,0.0037214811891317368,0.001524337101727724,0.002232464263215661,0.0022567117121070623,0.002104289596900344,0.001102710491977632,0.0020836263429373503,0.0023451277520507574,0.002734557958319783,0.001657131128013134,0.0022731481585651636,0.0014355420134961605,0.001485284767113626,0.0023040268570184708,0.0014490982284769416
2,0.07594645768404007,0.018292460590600967,0.01630694605410099,0.013109887950122356,0.010339062660932541,0.010190501809120178,0.009791983291506767,0.021606242284178734,0.029062168672680855,0.0193430595099926,0.012986153364181519,0.01383830327540636,0.008256882429122925,0.009295121766626835,0.006544782314449549,0.0075248065404593945,0.004490735940635204,0.0040942043997347355,0.0046981084160506725,0.004327481146901846,0.003243094077333808,0.002115658950060606,0.003122956957668066,0.0020076718647032976,0.00186470418702811,0.0018512825481593609,0.0012863876763731241,0.002926986198872328,0.0016137984348461032,0.002711881883442402,0.0020469503942877054,0.0017050030874088407,0.001749094808474183,0.0020092285703867674,0.003284222912043333,0.0027583823539316654,0.0013462872011587024,0.001854812609963119,0.001664794865064323
3,0.06278365105390549,0.015915103256702423,0.015889378264546394,0.009997662156820297,0.012095991522073746,0.010416286997497082,0.010492350906133652,0.01878262311220169,0.020179273560643196,0.01605283096432686,0.014581496827304363,0.009560350328683853,0.009371478110551834,0.009320873767137527,0.006017174106091261,0.007583322003483772,0.005390647798776627,0.005071088671684265,0.004140963777899742,0.004822046495974064,0.003524292493239045,0.003420481225475669,0.002145705744624138,0.0015808404423296452,0.001912688254378736,0.002118850126862526,0.001459973631426692,0.0014003379037603736,0.0026816953904926777,0.0036304935347288847,0.0021175930742174387,0.0017084680730476975,0.001747477799654007,0.0012980374740436673,0.0012054740218445659,0.002096288837492466,0.0013475792948156595,0.0014015822671353817,0.002668557455763221
4,0.07925479859113693,0.016702668741345406,0.013832611963152885,0.010714240372180939,0.007886214181780815,0.010098325088620186,0.010355263948440552,0.019918953999876976,0.025061875581741333,0.016149701550602913,0.015748916193842888,0.012687050737440586,0.008811610750854015,0.010523135773837566,0.005009954795241356,0.005241551902145147,0.004893368110060692,0.0050700344145298,0.004289868753403425,0.00356519827619195,0.0033049576450139284,0.0034702711272984743,0.0026351914275437593,0.0024559549055993557,0.002251783851534128,0.0019767226185649633,0.0027570773381739855,0.0017002198146656156,0.001907232915982604,0.002266739960759878,0.001936017768457532,0.002027017530053854,0.0017146144527941942,0.002129804575815797,0.0016118520870804787,0.0018429526826366782,0.001459280145354569,0.0036256161984056234,0.0013441573828458786
5,0.059903599321842194,0.01697460375726223,0.019244277849793434,0.012231489643454552,0.009566491469740868,0.010417923331260681,0.009745563380420208,0.01936795376241207,0.022644881159067154,0.015995195135474205,0.014685493893921375,0.012196525931358337,0.0076418789103627205,0.01141606830060482,0.006227840203791857,0.006369562819600105,0.005239894613623619,0.005306007340550423,0.004536217078566551,0.003344394499436021,0.003824846353381872,0.0030975143890827894,0.0025368682108819485,0.002605054760351777,0.002755471272394061,0.0015952150570228696,0.00240327138453722,0.0018934585386887193,0.0018389030592516065,0.0015471393708139658,0.001874636742286384,0.0021830887999385595,0.0025928195100277662,0.0012780878460034728,0.002479576738551259,0.0022209768649190664,0.0015396092785522342,0.0024408483877778053,0.0013763481983914971
6,0.06089101359248161,0.019665515050292015,0.013968824408948421,0.014765203930437565,0.008539876900613308,0.010197378695011139,0.010620438493788242,0.02111436240375042,0.02644365094602108,0.014799023047089577,0.014490094967186451,0.013618836179375648,0.007347894366830587,0.00952991098165512,0.005086587741971016,0.00749609712511301,0.005475782789289951,0.0058636791072785854,0.004086335189640522,0.003658614819869399,0.00295127066783607,0.0033407998271286488,0.004155970178544521,0.0024719885550439358,0.002140264492481947,0.0011335067683830857,0.0021053384989500046,0.0019346264889463782,0.0032425294630229473,0.00169504270888865,0.0021156100556254387,0.0018723453395068645,0.0014489908935502172,0.001856002607382834,0.0024003181606531143,0.0022637699730694294,0.0018375037470832467,0.0016090396093204618,0.002431894186884165
7,0.04144452512264252,0.017309850081801414,0.011631125584244728,0.011106681078672409,0.010810405015945435,0.013001655228435993,0.008548544719815254,0.017352798953652382,0.018625369295477867,0.014728056266903877,0.010170099325478077,0.015413674525916576,0.00831123348325491,0.00995390210300684,0.005550357513129711,0.009042571298778057,0.005042531993240118,0.004106850828975439,0.0036676295567303896,0.004327664151787758,0.0036758221685886383,0.0025607827119529247,0.0025938532780855894,0.0029525766149163246,0.0031889339443296194,0.0016143386019393802,0.002893715864047408,0.0021830941550433636,0.0017736359732225537,0.001992580946534872,0.0014171387301757932,0.0017745582154020667,0.001216186094097793,0.002526727970689535,0.001690889010205865,0.0021232781000435352,0.0029654314275830984,0.0020855055190622807,0.002103341044858098
8,0.045142415910959244,0.014418937265872955,0.012848778627812862,0.012798557057976723,0.011117981746792793,0.009812694974243641,0.009919029660522938,0.02067534625530243,0.02272101119160652,0.017032429575920105,0.011586171574890614,0.014372944831848145,0.008276944980025291,0.0077851079404354095,0.006090203765779734,0.0070326728746294975,0.004745829850435257,0.004171113949269056,0.003578494070097804,0.0048408894799649715,0.004616328980773687,0.0034704292193055153,0.0023132110945880413,0.0018685845425352454,0.002463663462549448,0.0016396533465012908,0.0026904328260570765,0.001932326820679009,0.0015602229395881295,0.0024636350572109222,0.0020516186486929655,0.001814416260458529,0.0036424703430384398,0.001979934284463525,0.0014676089631393552,0.0021363988053053617,0.0015397568931803107,0.0023757151793688536,0.002118223812431097
9,0.05513709411025047,0.024706130847334862,0.012319717556238174,0.01510278694331646,0.011274435557425022,0.008364841341972351,0.008248752914369106,0.021163998171687126,0.019428584724664688,0.01651787757873535,0.01464127842336893,0.011069642379879951,0.008553911000490189,0.008365302346646786,0.007514492142945528,0.0070737493224442005,0.0053928871639072895,0.004548746161162853,0.00479451147839427,0.0060874540358781815,0.0038630168419331312,0.0031871816609054804,0.002320692175999284,0.00316154514439404,0.0026088193990290165,0.002144655678421259,0.0035227781627327204,0.00407291017472744,0.002428912092000246,0.001977318897843361,0.0015191740822046995,0.0020672669634222984,0.0012899787398055196,0.0013868383830413222,0.002230637473985553,0.0016646361909806728,0.0019828607328236103,0.0018063425086438656,0.0011622542515397072
