,loss0,loss20,loss40,loss60,loss80,loss100,loss120,loss140,loss160,loss180,loss200,loss220,loss240,loss260,loss280,loss300,loss320,loss340,loss360,loss380
0,0.20883040130138397,0.043745364993810654,0.03304136171936989,0.024369841441512108,0.03718065097928047,0.05058017745614052,0.017321839928627014,0.01357742864638567,0.01543134730309248,0.012025895528495312,0.008664540015161037,0.00787736102938652,0.00788906030356884,0.004924931097775698,0.003623200347647071,0.005247932393103838,0.00268468982540071,0.004624972585588694,0.0032145509030669928,0.0038679742719978094
1,0.21231509745121002,0.03633088245987892,0.029443951323628426,0.023089313879609108,0.04031536355614662,0.047620002180337906,0.01753258891403675,0.008451073430478573,0.014403625391423702,0.012004826217889786,0.008346817456185818,0.010730844922363758,0.005372654180973768,0.006714892107993364,0.008072253316640854,0.003391169011592865,0.005929003935307264,0.004735051654279232,0.003350254148244858,0.0036611645482480526
2,0.14997157454490662,0.027110574766993523,0.03996775299310684,0.022708365693688393,0.027954839169979095,0.03287464380264282,0.021045781672000885,0.013022192753851414,0.016939908266067505,0.010255138389766216,0.009319793432950974,0.006100070662796497,0.005950632505118847,0.007542757783085108,0.004915526136755943,0.004558249842375517,0.0041107856668531895,0.0031736025121062994,0.0017082445556297898,0.0025543158408254385
3,0.16110609471797943,0.03134728595614433,0.020618293434381485,0.018206126987934113,0.0328138992190361,0.028109723702073097,0.014747995883226395,0.01301510725170374,0.011616194620728493,0.012818831019103527,0.006399868056178093,0.007925094105303288,0.006337322294712067,0.007766248192638159,0.0039877030067145824,0.004946338478475809,0.0020850931759923697,0.0037117376923561096,0.004264821298420429,0.002079759957268834
4,0.1167585626244545,0.030710315331816673,0.033869437873363495,0.023067349568009377,0.027602583169937134,0.02828478254377842,0.018657401204109192,0.008355211466550827,0.02100728638470173,0.008003081195056438,0.009523536078631878,0.006373120937496424,0.005675314925611019,0.006227332167327404,0.005760908592492342,0.003241024911403656,0.0033461065031588078,0.003662076545879245,0.002533171558752656,0.0030022873543202877
5,0.12023699283599854,0.02955976128578186,0.021798914298415184,0.020476674661040306,0.029796838760375977,0.022586600854992867,0.013131016865372658,0.008192505687475204,0.01665913127362728,0.009387770667672157,0.00686680106446147,0.00746513158082962,0.006831853184849024,0.005079501774162054,0.008482633158564568,0.00605539046227932,0.003833291120827198,0.0033645937219262123,0.0023346117231994867,0.0014179005520418286
6,0.11471834778785706,0.031281355768442154,0.029279617592692375,0.02291092835366726,0.03512563928961754,0.024853797629475594,0.018120091408491135,0.00777858030050993,0.014261157251894474,0.013590007089078426,0.008391577750444412,0.006526803597807884,0.003049529390409589,0.010156039148569107,0.004781723488122225,0.0023526267614215612,0.005125336814671755,0.004968883469700813,0.0032502831891179085,0.0019190316088497639
7,0.10269390791654587,0.035863835364580154,0.01974874548614025,0.02321217581629753,0.028255976736545563,0.020988835021853447,0.016823336482048035,0.0066153123043477535,0.013031749986112118,0.015541624277830124,0.009972896426916122,0.007955852895975113,0.004025266971439123,0.004619047977030277,0.004754133988171816,0.003975064493715763,0.0021670940332114697,0.0028162281960248947,0.004952350631356239,0.0026089244056493044
8,0.09159470349550247,0.023211149498820305,0.027688555419445038,0.025548845529556274,0.03468621149659157,0.026514725759625435,0.01538195088505745,0.010364744812250137,0.016580231487751007,0.01432895939797163,0.0067194136790931225,0.005635732784867287,0.007060624193400145,0.004666417371481657,0.006267386954277754,0.0025685972068458796,0.003550624242052436,0.0038097158540040255,0.0031934352591633797,0.003205003449693322
9,0.10788266360759735,0.035774365067481995,0.026454957202076912,0.023546963930130005,0.043630290776491165,0.022795313969254494,0.014453557319939137,0.014573349617421627,0.012448073364794254,0.010308787226676941,0.011903291568160057,0.009109101258218288,0.005402212962508202,0.004127374850213528,0.007016551680862904,0.003960148431360722,0.0024316874332726,0.005618371069431305,0.0029655329417437315,0.0030980745796114206
10,0.10332558304071426,0.02444346994161606,0.03417159989476204,0.02053365297615528,0.02566279098391533,0.02157345600426197,0.013240509666502476,0.013797921128571033,0.014366266317665577,0.010007336735725403,0.008993025869131088,0.004569010343402624,0.00723985256627202,0.004489128943532705,0.005720535293221474,0.003903806209564209,0.005191497970372438,0.0030927537009119987,0.006870205979794264,0.0019332293886691332
11,0.09098436683416367,0.04078356921672821,0.020909924060106277,0.024424709379673004,0.029661476612091064,0.017786780372262,0.018254822120070457,0.005141105502843857,0.01866673305630684,0.012440354563295841,0.01011909730732441,0.009761564433574677,0.006890531163662672,0.0045721628703176975,0.006119072437286377,0.004836549982428551,0.003653982887044549,0.004527709446847439,0.004346791189163923,0.0023441247176378965
12,0.06822239607572556,0.035317156463861465,0.02884701080620289,0.030979419127106667,0.03476416692137718,0.02298443205654621,0.015917710959911346,0.011475270614027977,0.01211479026824236,0.011735550127923489,0.008656423538923264,0.004806139040738344,0.00634074816480279,0.007128061726689339,0.0031071193516254425,0.004344466142356396,0.003520147642120719,0.0019901390187442303,0.00445537269115448,0.0016702122520655394
13,0.07500903308391571,0.025521887466311455,0.021717406809329987,0.01793331652879715,0.029166502878069878,0.023886770009994507,0.016969868913292885,0.008486827835440636,0.01946362666785717,0.012129322625696659,0.007791838143020868,0.006219247356057167,0.005983810406178236,0.0034634640906006098,0.0034780690912157297,0.005631387233734131,0.003374242689460516,0.004672464914619923,0.0034098715987056494,0.001801787642762065
14,0.06243964284658432,0.031442467123270035,0.029557008296251297,0.029017282649874687,0.02879212610423565,0.016694137826561928,0.015746084973216057,0.009361264295876026,0.013387879356741905,0.011875114403665066,0.007600709330290556,0.0066491467878222466,0.007939035072922707,0.006724448408931494,0.005289264023303986,0.006460834760218859,0.0039400081150233746,0.004849632736295462,0.0033057250548154116,0.004122226499021053
