,head_size_list,num_head_list,ff_dim_list,num_transformer_blocks_list,ape_label,time_list,sequence_length_list,n_list,training_loss_list,validation_loss_list,y_pred_ori_list,y_test_ori_list
0,16,2,2,1,36.14519160182099,6.370951890945435,1,0,"0     0.186324
1     0.141956
2     0.138959
3     0.102383
4     0.099429
        ...   
95    0.018239
96    0.015607
97    0.020526
98    0.019852
99    0.016040
Length: 100, dtype: float64","0     0.344635
1     0.296500
2     0.253112
3     0.217356
4     0.186281
        ...   
95    0.014267
96    0.013211
97    0.012537
98    0.012584
99    0.012544
Length: 100, dtype: float64",[0.00400847 0.00392303 0.00385833 ... 0.00275158 0.00271319 0.00267743],[0.0060687  0.0058902  0.0057051  ... 0.0033443  0.00331876 0.00329311]
1,16,2,2,1,39.707961411820555,5.297051668167114,1,5,"0     0.018369
1     0.016750
2     0.016270
3     0.016342
4     0.014082
        ...   
95    0.011904
96    0.015757
97    0.013850
98    0.013769
99    0.013353
Length: 100, dtype: float64","0     0.012818
1     0.012576
2     0.013843
3     0.013832
4     0.013385
        ...   
95    0.012380
96    0.012171
97    0.012216
98    0.012510
99    0.013259
Length: 100, dtype: float64",[0.00536862 0.00508464 0.00492574 ... 0.00368802 0.00365026 0.00361424],[0.00654135 0.00637313 0.00619628 ... 0.00331225 0.00328528 0.00325816]
2,16,2,2,1,38.320424383049776,6.108448028564453,1,10,"0     0.012531
1     0.016367
2     0.012731
3     0.015102
4     0.010592
        ...   
95    0.012542
96    0.011565
97    0.011925
98    0.013955
99    0.011938
Length: 100, dtype: float64","0     0.012719
1     0.012993
2     0.012347
3     0.012245
4     0.012256
        ...   
95    0.012804
96    0.012627
97    0.013448
98    0.013390
99    0.012090
Length: 100, dtype: float64",[0.0082788  0.00765106 0.00714454 ... 0.00277846 0.00273082 0.00268548],[0.00692578 0.00677644 0.00661678 ... 0.00330073 0.00327274 0.00324399]
3,16,2,2,1,39.046148088500026,5.397470951080322,1,15,"0     0.012196
1     0.013611
2     0.012888
3     0.011853
4     0.014193
        ...   
95    0.010532
96    0.013965
97    0.013552
98    0.010863
99    0.012336
Length: 100, dtype: float64","0     0.011438
1     0.011190
2     0.011056
3     0.010315
4     0.010762
        ...   
95    0.011110
96    0.011492
97    0.011677
98    0.011011
99    0.012172
Length: 100, dtype: float64",[0.01040543 0.00971571 0.00907242 ... 0.00180341 0.00175447 0.00170737],[0.00715864 0.00703089 0.00689141 ... 0.00318161 0.00315153 0.00312049]
4,16,2,2,1,45.79807343702309,5.4238810539245605,1,20,"0     0.010281
1     0.010854
2     0.009949
3     0.013374
4     0.010614
        ...   
95    0.009586
96    0.008559
97    0.009490
98    0.009385
99    0.010059
Length: 100, dtype: float64","0     0.012599
1     0.012411
2     0.012285
3     0.012455
4     0.013594
        ...   
95    0.012904
96    0.012716
97    0.013262
98    0.012727
99    0.012140
Length: 100, dtype: float64",[0.01347057 0.01258349 0.01179781 ... 0.00067145 0.00061988 0.00057008],[0.00738511 0.00728107 0.00716421 ... 0.00311768 0.00308517 0.00305135]
5,16,2,2,1,40.652893474070595,5.381716728210449,1,25,"0     0.008945
1     0.008056
2     0.009212
3     0.009414
4     0.009661
        ...   
95    0.008086
96    0.007174
97    0.008067
98    0.008010
99    0.008784
Length: 100, dtype: float64","0     0.013089
1     0.014059
2     0.014344
3     0.014254
4     0.014972
        ...   
95    0.014646
96    0.014748
97    0.014727
98    0.015773
99    0.015129
Length: 100, dtype: float64","[1.4682475e-02 1.4141449e-02 1.3364235e-02 ... 1.4116539e-04 9.1276030e-05
 4.2727399e-05]",[0.0076121  0.00753376 0.0074419  ... 0.00310946 0.00307402 0.00303704]
6,16,2,2,1,46.17317865664856,5.37852668762207,1,30,"0     0.008893
1     0.007685
2     0.006264
3     0.008462
4     0.009611
        ...   
95    0.007021
96    0.007429
97    0.008073
98    0.008140
99    0.007379
Length: 100, dtype: float64","0     0.014962
1     0.016274
2     0.015951
3     0.015680
4     0.015907
        ...   
95    0.016450
96    0.015984
97    0.015601
98    0.015200
99    0.015147
Length: 100, dtype: float64",[0.01668969 0.01675395 0.01646802 ... 0.00032373 0.00027287 0.00022311],[0.00773727 0.00768429 0.00761737 ... 0.00299751 0.00295863 0.00291816]
7,16,2,2,1,43.06192546786484,5.820302248001099,1,35,"0     0.008524
1     0.008008
2     0.006166
3     0.006195
4     0.008668
        ...   
95    0.006685
96    0.006398
97    0.007258
98    0.005942
99    0.007833
Length: 100, dtype: float64","0     0.017384
1     0.018523
2     0.019292
3     0.018463
4     0.017816
        ...   
95    0.019216
96    0.018476
97    0.019626
98    0.019388
99    0.019401
Length: 100, dtype: float64",[0.0164405  0.01652863 0.01660704 ... 0.00114307 0.00109457 0.00104693],[0.00793596 0.00790821 0.00786656 ... 0.00297258 0.00292994 0.00288559]
8,16,2,2,1,36.31218982765608,5.514993190765381,1,40,"0     0.006627
1     0.007831
2     0.006785
3     0.008115
4     0.007591
        ...   
95    0.006737
96    0.007717
97    0.007812
98    0.007057
99    0.006769
Length: 100, dtype: float64","0     0.019376
1     0.020084
2     0.020125
3     0.020311
4     0.019815
        ...   
95    0.022988
96    0.021846
97    0.021919
98    0.021357
99    0.022304
Length: 100, dtype: float64",[0.01651119 0.01661031 0.01670185 ... 0.00067877 0.00063208 0.00058604],[0.00813665 0.00813425 0.00811845 ... 0.00299449 0.00294778 0.00289922]
9,16,2,2,1,34.43416234766467,5.433436870574951,1,45,"0     0.007091
1     0.006559
2     0.006720
3     0.007519
4     0.006645
        ...   
95    0.006335
96    0.006304
97    0.006288
98    0.005376
99    0.006939
Length: 100, dtype: float64","0     0.022986
1     0.023339
2     0.022759
3     0.022770
4     0.023019
        ...   
95    0.025749
96    0.025425
97    0.025167
98    0.024716
99    0.024612
Length: 100, dtype: float64",[0.01763937 0.01775128 0.01785682 ... 0.00159238 0.00154722 0.00150245],[0.00831507 0.00833669 0.00834581 ... 0.00297989 0.00292817 0.00287458]
